Time,cpu_util_percent,mem_util_percent,mem_gps,mpki,net_in,net_out,disk_usage_percent
389620,6.0,93.0,0.0,0.0,23.45,19.02,1.0
389640,44.0,90.0,0.0,0.0,44.42,34.81,6.5
389660,35.0,94.0,0.0,0.0,45.74,36.49,6.0
389670,37.0,87.0,0.0,0.0,46.07,37.59,7.0
389710,52.5,88.0,0.0,0.0,46.04,34.795,7.5
389760,53.0,93.0,0.0,0.0,42.095,31.095,7.0
389780,53.0,91.0,0.0,0.0,41.04,30.92,12.0
389790,46.5,88.5,0.0,0.0,43.56,34.255,8.0
389800,47.0,86.0,0.0,0.0,43.11,33.14,6.0
389840,38.5,94.0,0.0,0.0,45.64,33.915,6.0
389870,6.0,93.0,0.0,0.0,23.45,19.03,1.0
389880,35.0,94.0,0.0,0.0,45.54,31.34,3.0
389890,36.0,90.0,0.0,0.0,44.325,32.24,2.5
389900,48.0,91.0,0.0,0.0,41.04,30.92,7.0
389920,28.0,92.5,0.0,0.0,32.245,24.975,4.0
389940,48.0,87.0,0.0,0.0,46.09,37.59,5.0
389950,59.0,96.0,0.0,0.0,45.75,36.5,6.0
389970,36.0,86.0,0.0,0.0,46.09,37.59,5.0
389980,41.0,92.0,0.0,0.0,43.16,31.28,2.0
390000,46.0,92.0,0.0,0.0,45.01,33.69,8.5
390010,43.0,90.0,0.0,0.0,43.565,34.255,7.0
390030,43.0,87.0,0.0,0.0,46.09,37.59,5.0
390040,50.0,90.5,0.0,0.0,44.435,34.82,9.0
390060,42.0,94.0,0.0,0.0,41.05,30.92,5.0
390070,20.0,92.0,0.0,0.0,45.55,31.35,2.0
390090,11.0,92.5,0.0,0.0,34.505,25.19,1.5
390120,41.0,93.0,0.0,0.0,41.05,30.92,4.0
390180,39.0,90.0,0.0,0.0,48.98,36.46,6.0
390200,34.0,94.5,0.0,0.0,42.11,31.105,4.0
390220,33.0,94.0,0.0,0.0,45.56,31.35,2.0
390240,33.5,90.0,0.0,0.0,45.93,37.045,10.5
390270,34.0,93.0,0.0,0.0,45.76,36.5,13.0
390280,6.0,93.0,0.0,0.0,23.45,19.03,1.0
390300,29.0,85.0,0.0,0.0,46.1,37.59,21.0
390310,39.0,92.0,0.0,0.0,41.05,30.92,6.0
390320,38.0,92.0,0.0,0.0,41.05,30.92,6.0
390330,19.0,92.0,0.0,0.0,45.57,31.35,4.0
390380,62.0,87.0,0.0,0.0,43.12,33.15,4.0
390390,27.6667,92.0,0.0,0.0,38.26,28.9633,4.3333
390410,46.0,89.5,0.0,0.0,42.085,32.04,6.0
390420,34.5,92.0,0.0,0.0,44.465,33.9,10.5
390430,7.0,93.0,0.0,0.0,23.45,19.03,1.0
390460,35.0,86.0,0.0,0.0,43.12,33.15,4.0
390470,43.0,90.5,0.0,0.0,44.355,32.25,3.0
390480,58.0,94.0,0.0,0.0,45.58,31.35,11.0
390510,20.0,91.0,0.0,0.0,45.58,31.35,11.0
390530,28.0,91.0,0.0,0.0,43.17,31.29,5.0
390550,17.0,91.0,0.0,0.0,45.58,31.35,21.0
390560,24.0,91.0,0.0,0.0,43.17,31.29,2.0
390580,32.5,89.5,0.0,0.0,44.445,34.83,4.0
390600,45.0,93.0,0.0,0.0,45.76,36.51,5.0
390610,32.0,83.0,0.0,0.0,46.1,37.6,6.0
390620,28.0,91.0,0.0,0.0,43.17,31.29,2.0
390630,28.0,92.0,0.0,0.0,45.58,31.35,9.0
390640,33.0,84.0,0.0,0.0,46.1,37.6,6.0
390650,31.0,92.0,0.0,0.0,43.17,31.29,2.0
390660,35.0,93.0,0.0,0.0,43.17,31.29,3.0
390680,39.0,94.0,0.0,0.0,45.77,36.51,5.0
390690,45.0,90.0,0.0,0.0,41.07,30.93,5.0
390700,32.5,86.5,0.0,0.0,43.585,34.265,5.5
390730,44.0,93.0,0.0,0.0,45.77,36.51,6.0
390740,42.0,90.0,0.0,0.0,41.07,30.93,6.0
390750,37.5,89.0,0.0,0.0,44.45,34.835,5.5
390780,5.0,93.0,0.0,0.0,23.46,19.03,1.0
390820,30.0,84.0,0.0,0.0,46.11,37.6,6.0
390830,32.0,95.0,0.0,0.0,45.59,31.35,13.0
390850,25.0,91.0,0.0,0.0,43.18,31.29,2.0
390860,18.0,92.0,0.0,0.0,33.32,25.16,1.5
390900,40.0,86.0,0.0,0.0,43.13,33.16,4.0
390920,43.0,92.0,0.0,0.0,41.08,30.93,4.0
390930,21.5,92.5,0.0,0.0,34.615,27.775,5.0
390940,28.5,91.0,0.0,0.0,46.09,33.885,4.0
390950,30.0,91.0,0.0,0.0,46.09,33.885,4.0
390960,39.0,92.0,0.0,0.0,41.08,30.94,6.0
391020,31.5,88.5,0.0,0.0,45.94,37.065,4.5
391040,40.5,89.5,0.0,0.0,42.11,32.05,4.5
391070,34.0,89.0,0.0,0.0,49.0,36.48,5.0
391080,28.0,91.0,0.0,0.0,43.18,31.3,2.0
391090,52.6667,90.6667,0.0,0.0,45.0067,35.7633,5.3333
391100,39.0,93.0,0.0,0.0,45.77,36.52,5.0
391120,35.0,93.0,0.0,0.0,45.77,36.52,5.0
391140,22.5,91.0,0.0,0.0,32.27,24.985,3.0
391150,29.0,88.0,0.0,0.0,43.16,32.235,3.0
391160,28.3333,90.3333,0.0,0.0,45.9833,34.7667,4.0
391180,20.0,91.0,0.0,0.0,43.18,31.3,3.0
391200,64.0,91.5,0.0,0.0,43.595,34.275,4.5
391220,31.0,88.0,0.0,0.0,49.0,36.48,3.0
391230,58.5,92.5,0.0,0.0,45.945,37.065,3.5
391240,22.0,92.0,0.0,0.0,45.62,31.36,4.0
391250,22.0,91.0,0.0,0.0,43.18,31.3,2.0
391280,41.0,86.0,0.0,0.0,43.14,33.17,3.0
391310,77.0,93.0,0.0,0.0,46.11,37.61,6.0
391320,37.0,90.0,0.0,0.0,49.01,36.49,4.0
391340,39.0,92.0,0.0,0.0,41.08,30.94,4.0
391360,77.0,93.0,0.0,0.0,46.11,37.61,6.0
391380,35.0,90.0,0.0,0.0,49.01,36.49,3.0
391390,40.0,88.0,0.0,0.0,43.14,33.17,3.0
391400,43.0,88.0,0.0,0.0,43.14,33.17,3.0
391410,44.0,93.0,0.0,0.0,45.045,33.715,3.5
391420,79.0,93.0,0.0,0.0,46.12,37.61,4.0
391430,53.0,95.0,0.0,0.0,45.79,36.53,7.0
391440,42.5,91.5,0.0,0.0,43.16,32.235,5.5
391450,53.0,88.0,0.0,0.0,43.14,33.17,7.0
391460,41.0,91.0,0.0,0.0,49.01,36.49,7.0
391470,40.0,94.0,0.0,0.0,43.18,31.3,4.0
391490,60.0,93.0,0.0,0.0,49.01,36.49,7.0
391510,8.0,93.0,0.0,0.0,23.46,19.03,1.0
391530,7.0,93.0,0.0,0.0,23.46,19.03,1.0
391540,32.0,94.0,0.0,0.0,43.18,31.3,2.0
391600,25.0,92.3333,0.0,0.0,39.4267,30.6833,3.6667
391610,34.5,92.0,0.0,0.0,43.445,33.74,5.0
391620,20.0,91.0,0.0,0.0,45.64,31.36,33.0
391630,43.0,93.0,0.0,0.0,41.09,30.95,4.0
391660,19.0,91.0,0.0,0.0,45.64,31.36,33.0
391670,33.0,93.0,0.0,0.0,46.1,33.895,3.5
391690,28.5,92.5,0.0,0.0,44.41,31.33,8.5
391700,38.0,93.0,0.0,0.0,41.09,30.95,3.0
391710,36.0,92.0,0.0,0.0,49.02,36.49,3.0
391720,26.0,94.0,0.0,0.0,43.19,31.3,2.0
391740,53.0,94.0,0.0,0.0,45.81,36.53,9.0
391750,28.0,93.0,0.0,0.0,43.19,31.3,2.0
391760,23.3333,87.6667,0.0,0.0,36.89,29.2,5.0
391770,36.0,92.0,0.0,0.0,49.02,36.49,5.0
391810,41.0,87.0,0.0,0.0,43.15,33.18,3.0
391820,30.0,94.0,0.0,0.0,43.19,31.3,2.0
391830,27.0,93.0,0.0,0.0,35.9133,27.0933,2.3333
391840,40.0,77.0,0.0,0.0,46.13,37.62,14.0
391860,44.6667,87.0,0.0,0.0,45.4133,35.02,4.6667
391870,51.0,92.0,0.0,0.0,45.81,36.54,6.0
391880,26.6667,89.6667,0.0,0.0,35.9,27.72,3.0
391890,27.0,92.0,0.0,0.0,43.19,31.3,2.0
391900,34.0,80.0,0.0,0.0,44.64,35.4,5.0
391910,31.0,89.0,0.0,0.0,49.02,36.5,4.0
391920,5.0,93.0,0.0,0.0,23.46,19.03,1.0
391950,31.0,90.5,0.0,0.0,46.105,33.9,3.0
391960,28.0,88.0,0.0,0.0,49.02,36.5,4.0
391970,43.0,91.0,0.0,0.0,45.81,36.54,6.0
391980,36.0,91.0,0.0,0.0,41.09,30.95,4.0
392000,68.0,87.0,0.0,0.0,43.16,33.18,2.0
392010,31.5,91.0,0.0,0.0,42.14,31.125,2.5
392020,53.0,80.5,0.0,0.0,44.645,35.4,5.0
392040,19.5,91.0,0.0,0.0,44.42,31.335,6.0
392060,24.5,92.5,0.0,0.0,34.635,27.785,6.5
392070,28.0,92.0,0.0,0.0,43.19,31.3,3.0
392090,6.0,93.0,0.0,0.0,23.46,19.03,1.0
392120,34.0,92.0,0.0,0.0,43.19,31.3,2.0
392130,27.5,80.5,0.0,0.0,47.58,37.06,8.0
392140,36.0,92.0,0.0,0.0,45.81,36.54,5.0
392170,28.0,72.0,0.0,0.0,46.13,37.62,9.0
392180,40.5,91.0,0.0,0.0,44.485,34.86,4.0
392190,37.0,89.0,0.0,0.0,46.095,34.84,2.5
392210,27.5,86.5,0.0,0.0,46.095,34.84,2.5
392250,5.0,93.0,0.0,0.0,23.46,19.03,1.0
392260,19.0,91.0,0.0,0.0,45.66,31.37,3.0
392270,24.0,91.0,0.0,0.0,43.19,31.3,2.0
392300,38.0,84.0,0.0,0.0,44.665,34.465,2.5
392320,22.5,90.0,0.0,0.0,47.345,33.935,3.0
392340,19.3333,91.6667,0.0,0.0,35.9167,27.0967,2.0
392370,22.0,91.0,0.0,0.0,43.19,31.31,1.0
392380,15.0,91.6667,0.0,0.0,37.4367,27.2367,1.0
392410,20.0,92.0,0.0,0.0,43.19,31.31,2.0
392420,35.5,82.0,0.0,0.0,44.66,35.41,52.0
392440,5.0,93.0,0.0,0.0,23.46,19.03,1.0
392450,33.0,91.0,0.0,0.0,45.83,36.54,6.0
392460,37.0,88.0,0.0,0.0,46.105,34.845,4.5
392470,19.6667,92.0,0.0,0.0,37.4933,28.96,3.0
392510,23.0,92.0,0.0,0.0,45.66,31.37,3.0
392520,27.0,92.0,0.0,0.0,45.66,31.37,7.0
392530,27.5,91.5,0.0,0.0,45.745,33.96,7.0
392540,19.0,92.0,0.0,0.0,43.19,31.31,2.0
392550,31.0,87.0,0.0,0.0,43.19,33.19,3.0
392560,21.6667,92.3333,0.0,0.0,35.9167,27.1,3.6667
392570,24.5,90.5,0.0,0.0,46.11,33.905,3.0
392580,41.0,93.0,0.0,0.0,41.1,30.96,6.0
392590,38.0,90.0,0.0,0.0,49.03,36.5,3.0
392600,61.0,87.0,0.0,0.0,43.19,33.19,2.0
392610,42.0,92.0,0.0,0.0,45.83,36.55,6.0
392620,37.5,82.0,0.0,0.0,47.6,37.065,7.5
392640,36.0,93.0,0.0,0.0,45.66,31.38,5.0
392650,20.0,92.0,0.0,0.0,43.19,31.31,1.0
392660,5.0,93.0,0.0,0.0,23.46,19.03,1.0
392690,42.0,88.0,0.0,0.0,43.2,33.19,4.0
392700,41.0,91.0,0.0,0.0,49.03,36.51,3.0
392730,28.0,88.0,0.0,0.0,40.4625,31.1225,2.75
392740,5.0,93.0,0.0,0.0,23.46,19.03,1.0
392750,41.0,92.0,0.0,0.0,49.03,36.51,3.0
392760,55.0,95.0,0.0,0.0,45.84,36.55,8.0
392770,31.0,96.0,0.0,0.0,45.66,31.38,5.0
392780,41.0,92.0,0.0,0.0,45.85,36.55,8.0
392800,43.0,86.0,0.0,0.0,43.2,33.19,8.0
392820,60.0,97.0,0.0,0.0,41.12,30.97,4.0
392830,51.0,86.0,0.0,0.0,43.2,33.19,4.0
392840,32.0,93.0,0.0,0.0,49.04,36.51,3.0
392850,45.5,95.5,0.0,0.0,43.485,33.76,4.5
392870,47.0,85.0,0.0,0.0,46.015,37.095,7.5
392880,30.6667,94.0,0.0,0.0,35.9233,27.1033,3.0
392890,39.0,94.0,0.0,0.0,45.85,36.55,5.0
392900,70.0,95.0,0.0,0.0,41.12,30.97,5.0
392910,34.0,95.0,0.0,0.0,43.19,31.31,3.0
392930,62.0,96.0,0.0,0.0,41.13,30.97,5.0
392940,42.5,91.0,0.0,0.0,44.525,34.875,4.5
392990,6.0,93.0,0.0,0.0,23.46,19.03,1.0
393000,39.0,93.0,0.0,0.0,41.13,30.97,4.0
393020,30.0,93.0,0.0,0.0,43.2,31.31,3.0
393030,6.0,93.0,0.0,0.0,23.46,19.03,1.0
393040,52.0,95.0,0.0,0.0,41.13,30.97,4.0
393060,48.0,86.0,0.0,0.0,43.21,33.2,3.0
393070,43.0,95.0,0.0,0.0,43.4,31.175,4.5
393110,45.0,95.0,0.0,0.0,49.04,36.51,3.0
393130,28.5,85.5,0.0,0.0,34.83,28.335,6.0
393140,57.5,93.5,0.0,0.0,44.535,34.875,12.0
393170,41.0,96.0,0.0,0.0,43.2,31.31,2.0
393210,46.0,81.0,0.0,0.0,46.2,37.64,11.0
393220,43.5,89.0,0.0,0.0,44.7,34.475,7.5
393230,43.0,88.5,0.0,0.0,45.94,34.51,7.0
393250,50.0,96.0,0.0,0.0,45.86,36.56,9.0
393260,50.0,91.0,0.0,0.0,43.21,33.2,10.0
393270,24.5,94.0,0.0,0.0,34.66,27.795,5.0
393300,46.5,95.5,0.0,0.0,47.455,36.54,6.0
393330,39.5,86.5,0.0,0.0,46.03,37.1,10.5
393350,49.0,89.3333,0.0,0.0,45.0933,35.8067,8.3333
393370,64.5,96.5,0.0,0.0,43.5,33.77,13.5
393380,46.0,95.0,0.0,0.0,43.21,31.31,2.0
393400,59.0,91.0,0.0,0.0,43.22,33.21,5.0
393410,54.0,93.0,0.0,0.0,41.14,30.98,17.0
393420,51.0,90.0,0.0,0.0,43.22,33.21,8.0
393430,34.0,76.0,0.0,0.0,46.21,37.65,10.0
393450,34.0,93.0,0.0,0.0,43.21,31.31,2.0
393460,43.0,94.0,0.0,0.0,49.05,36.52,5.0
393490,45.5,94.0,0.0,0.0,43.5,33.77,6.0
393500,52.0,94.0,0.0,0.0,41.14,30.98,6.0
393510,33.0,93.0,0.0,0.0,43.21,31.31,2.0
393530,48.0,91.0,0.0,0.0,43.215,32.265,3.0
393540,47.0,95.0,0.0,0.0,45.87,36.56,7.0
393550,29.5,93.5,0.0,0.0,32.305,25.005,6.0
393570,48.0,95.0,0.0,0.0,41.15,30.98,11.0
393580,51.0,95.0,0.0,0.0,41.15,30.98,11.0
393590,57.0,96.0,0.0,0.0,41.15,30.98,11.0
393630,54.5,95.0,0.0,0.0,47.46,36.54,7.5
393640,49.5,85.0,0.0,0.0,44.71,34.485,9.0
393650,60.0,97.0,0.0,0.0,41.15,30.98,10.0
393660,43.0,89.0,0.0,0.0,45.7,31.39,7.0
393670,6.0,93.0,0.0,0.0,23.46,19.03,1.0
393680,59.0,92.0,0.0,0.0,43.22,33.21,7.0
393690,54.0,93.0,0.0,0.0,45.87,36.56,12.0
393700,39.0,95.0,0.0,0.0,43.21,31.32,8.0
393720,29.0,94.5,0.0,0.0,32.305,25.005,7.0
393750,59.0,95.0,0.0,0.0,43.51,33.77,10.5
393780,28.0,90.0,0.0,0.0,45.7,31.39,15.0
393790,59.0,92.0,0.0,0.0,43.22,33.21,6.0
393800,39.0,97.0,0.0,0.0,49.06,36.53,9.0
393810,23.5,94.0,0.0,0.0,33.335,25.175,3.0
393830,50.0,94.0,0.0,0.0,45.87,36.57,9.0
393840,51.0,94.6667,0.0,0.0,46.0533,35.44,6.3333
393860,46.0,87.5,0.0,0.0,45.96,34.52,10.0
393870,48.0,88.0,0.0,0.0,46.045,37.11,8.0
393880,46.0,92.0,0.0,0.0,44.465,32.305,9.0
393890,44.0,96.0,0.0,0.0,43.22,31.32,4.0
393900,41.0,96.0,0.0,0.0,43.22,31.32,8.0
393910,53.0,80.0,0.0,0.0,46.22,37.65,9.0
393920,47.0,94.0,0.0,0.0,49.06,36.53,15.0
393960,43.0,92.5,0.0,0.0,47.465,36.55,5.5
393970,40.0,91.5,0.0,0.0,44.47,32.305,6.5
394000,45.5,92.0,0.0,0.0,45.11,33.76,6.5
394010,40.0,92.5,0.0,0.0,46.145,34.875,4.5
394030,53.0,78.0,0.0,0.0,46.22,37.65,9.0
394070,50.0,90.0,0.0,0.0,45.88,36.57,8.0
394090,49.0,92.0,0.0,0.0,43.24,33.22,5.0
394100,6.0,93.0,0.0,0.0,23.46,19.04,1.0
394110,43.75,88.25,0.0,0.0,46.06,34.7025,10.5
394130,60.0,92.0,0.0,0.0,43.24,33.22,5.0
394160,24.5,86.0,0.0,0.0,34.84,28.35,5.5
394180,39.0,93.0,0.0,0.0,49.07,36.53,5.0
394200,52.0,88.6667,0.0,0.0,45.9467,35.21,7.3333
394210,46.0,91.5,0.0,0.0,45.805,33.985,7.0
394230,42.0,89.5,0.0,0.0,42.2,32.105,7.0
394240,46.6667,87.0,0.0,0.0,47.06,36.92,6.6667
394260,5.0,93.0,0.0,0.0,23.46,19.04,1.0
394280,47.0,91.0,0.0,0.0,45.88,36.58,9.0
394310,50.0,92.0,0.0,0.0,49.07,36.53,4.0
394320,42.0,92.0,0.0,0.0,49.07,36.53,5.0
394340,60.0,93.0,0.0,0.0,43.24,33.22,16.0
394350,35.0,77.0,0.0,0.0,46.23,37.66,43.0
394370,24.0,91.0,0.0,0.0,45.74,31.4,8.0
394380,52.0,95.0,0.0,0.0,49.07,36.53,5.0
394400,43.0,84.5,0.0,0.0,46.06,37.12,11.0
394410,39.0,93.0,0.0,0.0,49.07,36.54,5.0
394430,6.0,93.0,0.0,0.0,23.46,19.04,1.0
394440,40.6667,86.6667,0.0,0.0,43.54,33.3267,8.3333
394450,6.0,93.0,0.0,0.0,23.46,19.04,1.0
394470,64.0,86.5,0.0,0.0,46.06,37.12,10.5
394480,66.0,94.0,0.0,0.0,43.23,31.33,5.0
394490,53.0,94.0,0.0,0.0,43.23,31.33,5.0
394500,48.0,82.0,0.0,0.0,46.23,37.66,18.0
394510,44.5,94.0,0.0,0.0,47.405,33.97,19.0
394530,22.0,92.0,0.0,0.0,36.265,27.79,2.5
394540,56.0,86.5,0.0,0.0,44.73,34.495,13.5
394550,54.0,91.0,0.0,0.0,45.89,36.58,21.0
394560,36.0,92.0,0.0,0.0,41.17,31.0,17.0
394570,40.0,90.0,0.0,0.0,43.23,31.33,4.0
394600,5.0,93.0,0.0,0.0,23.46,19.04,1.0
394610,6.0,93.0,0.0,0.0,23.46,19.04,1.0
394620,34.75,89.0,0.0,0.0,38.5225,29.7575,16.75
394640,7.0,93.0,0.0,0.0,23.46,19.04,1.0
394660,30.6667,88.3333,0.0,0.0,44.3833,33.3533,33.6667
394670,33.0,90.0,0.0,0.0,42.2,31.165,18.5
394690,38.0,90.5,0.0,0.0,46.165,34.885,12.5
394700,32.0,85.0,0.0,0.0,45.995,34.535,23.5
394710,34.0,94.0,0.0,0.0,45.75,31.4,23.0
394720,42.5,89.5,0.0,0.0,43.245,32.28,12.0
394730,28.0,86.0,0.0,0.0,41.17,31.0,28.0
394750,45.0,90.0,0.0,0.0,45.9,36.58,34.0
394760,39.6667,90.3333,0.0,0.0,44.5033,33.59,8.6667
394770,36.0,83.5,0.0,0.0,46.07,37.125,21.5
394790,38.0,92.0,0.0,0.0,49.08,36.54,4.0
394830,39.0,93.0,0.0,0.0,49.08,36.54,14.0
394850,42.0,93.0,0.0,0.0,49.08,36.54,14.0
394890,52.0,91.0,0.0,0.0,45.9,36.59,12.0
394900,47.0,90.0,0.0,0.0,43.26,33.24,11.0
394910,38.0,91.0,0.0,0.0,49.08,36.54,6.0
394930,57.0,91.0,0.0,0.0,41.18,31.0,11.0
394940,65.0,91.0,0.0,0.0,41.18,31.0,11.0
394950,40.0,89.0,0.0,0.0,43.24,31.33,4.0
394960,26.0,93.0,0.0,0.0,45.76,31.4,5.0
394970,6.0,93.0,0.0,0.0,23.46,19.04,1.0
394990,55.0,90.5,0.0,0.0,42.21,31.165,11.0
395010,25.0,91.0,0.0,0.0,44.505,31.365,7.0
395020,38.0,89.0,0.0,0.0,44.57,33.96,9.0
395050,41.0,93.5,0.0,0.0,47.425,33.98,14.0
395060,41.0,88.0,0.0,0.0,45.9,36.59,12.0
395080,41.5,84.0,0.0,0.0,43.72,34.335,34.5
395090,30.0,76.0,0.0,0.0,46.26,37.67,50.0
395100,6.0,93.0,0.0,0.0,23.46,19.04,1.0
395110,56.0,80.0,0.0,0.0,46.26,37.67,50.0
395130,6.0,93.0,0.0,0.0,23.46,19.04,1.0
395140,20.0,94.0,0.0,0.0,45.78,31.41,15.0
395150,48.5,84.5,0.0,0.0,44.765,35.455,33.0
395160,6.0,93.0,0.0,0.0,23.46,19.04,1.0
395190,39.0,95.0,0.0,0.0,45.78,31.41,7.0
395200,39.0,84.5,0.0,0.0,43.725,34.34,34.5
395210,31.6667,90.0,0.0,0.0,44.9867,33.7467,11.6667
395220,36.0,91.0,0.0,0.0,41.19,31.01,9.0
395230,46.0,79.0,0.0,0.0,46.26,37.67,55.0
395260,40.0,88.0,0.0,0.0,45.91,36.59,9.0
395270,39.0,84.5,0.0,0.0,44.755,34.505,29.5
395280,25.0,94.0,0.0,0.0,45.79,31.41,6.0
395290,43.0,90.0,0.0,0.0,43.27,33.24,11.0
395300,44.0,91.0,0.0,0.0,41.19,31.01,11.0
395310,24.0,93.0,0.0,0.0,45.79,31.41,6.0
395330,37.5,91.0,0.0,0.0,43.26,32.29,7.0
395350,41.0,89.0,0.0,0.0,45.11,34.11,16.0
395370,42.0,90.0,0.0,0.0,45.91,36.59,11.0
395380,32.0,93.0,0.0,0.0,49.09,36.55,4.0
395410,27.0,94.0,0.0,0.0,45.79,31.41,5.0
395430,42.0,92.0,0.0,0.0,43.25,31.34,4.0
395440,5.0,93.0,0.0,0.0,23.46,19.04,1.0
395450,47.0,95.0,0.0,0.0,41.19,31.01,8.0
395460,20.5,87.0,0.0,0.0,34.865,28.36,8.0
395470,32.5,86.5,0.0,0.0,46.03,34.545,9.5
395480,38.0,93.0,0.0,0.0,43.25,31.34,5.0
395500,46.0,94.0,0.0,0.0,45.15,33.78,7.5
395510,47.0,91.0,0.0,0.0,45.91,36.59,9.0
395530,36.5,92.5,0.0,0.0,45.855,34.0,6.0
395540,18.0,94.0,0.0,0.0,45.8,31.41,4.0
395580,40.0,81.0,0.0,0.0,46.27,37.68,15.0
395590,56.0,95.3333,0.0,0.0,44.5167,32.97,5.6667
395600,68.0,97.0,0.0,0.0,45.8,31.41,10.0
395610,6.0,93.0,0.0,0.0,23.46,19.04,1.0
395620,60.0,97.0,0.0,0.0,45.8,31.41,10.0
395630,56.0,97.0,0.0,0.0,45.8,31.41,10.0
395640,5.0,93.0,0.0,0.0,23.46,19.04,1.0
395650,40.0,93.0,0.0,0.0,41.21,31.01,8.0
395670,29.5,94.5,0.0,0.0,34.63,25.225,3.0
395680,46.0,93.0,0.0,0.0,43.28,33.25,8.0
395690,40.0,93.0,0.0,0.0,41.21,31.01,8.0
395710,47.0,93.0,0.0,0.0,43.28,33.25,9.0
395720,41.0,94.0,0.0,0.0,41.21,31.01,6.0
395730,5.0,93.0,0.0,0.0,23.46,19.04,1.0
395740,33.0,92.0,0.0,0.0,43.26,31.34,5.0
395760,47.6667,94.0,0.0,0.0,45.3733,32.9933,6.3333
395780,47.0,94.0,0.0,0.0,43.28,33.25,6.0
395790,46.5,92.5,0.0,0.0,44.6,34.925,8.0
395810,36.0,94.0,0.0,0.0,43.26,31.34,4.0
395820,38.5,89.0,0.0,0.0,47.695,37.125,9.5
395830,45.0,92.0,0.0,0.0,45.92,36.6,15.0
395840,18.0,94.5,0.0,0.0,36.285,27.8,4.0
395860,39.0,93.0,0.0,0.0,43.29,33.25,7.0
395870,35.0,94.0,0.0,0.0,43.26,31.34,6.0
395890,43.0,94.0,0.0,0.0,43.29,33.26,7.0
395900,41.0,95.0,0.0,0.0,45.165,33.79,6.0
395910,47.0,95.0,0.0,0.0,43.26,31.34,5.0
395950,21.0,88.0,0.0,0.0,34.87,28.365,5.0
395960,6.0,93.0,0.0,0.0,23.46,19.04,1.0
395970,41.0,94.0,0.0,0.0,42.24,31.18,6.0
395980,42.0,95.0,0.0,0.0,43.29,33.26,5.0
396010,55.5,95.0,0.0,0.0,46.19,33.95,7.0
396020,56.0,94.0,0.0,0.0,45.93,36.6,9.0
396030,20.5,89.5,0.0,0.0,34.64,25.23,24.0
396040,69.3333,93.3333,0.0,0.0,44.3233,33.0133,22.0
396050,89.0,89.0,0.0,0.0,45.82,31.42,47.0
396060,50.0,96.0,0.0,0.0,41.22,31.02,12.0
396070,87.0,89.0,0.0,0.0,45.82,31.42,11.0
396090,61.0,83.0,0.0,0.0,46.28,37.69,37.0
396100,50.0,89.5,0.0,0.0,44.77,34.52,25.0
396110,53.3333,92.0,0.0,0.0,46.22,35.2,20.6667
396120,52.5,94.25,0.0,0.0,44.8575,32.5875,14.75
396140,52.0,93.0,0.0,0.0,47.47,33.99,18.5
396160,43.0,90.5,0.0,0.0,44.56,32.34,11.5
396170,37.0,95.0,0.0,0.0,43.26,31.35,11.0
396180,29.6667,91.0,0.0,0.0,39.47,29.01,6.3333
396190,46.0,93.0,0.0,0.0,43.3,33.26,27.0
396200,59.0,96.0,0.0,0.0,41.23,31.02,10.0
396210,46.0,88.5,0.0,0.0,47.705,37.13,12.0
396220,43.5,95.0,0.0,0.0,46.19,33.96,11.0
396230,45.0,93.0,0.0,0.0,45.93,36.61,12.0
396240,46.0,90.6667,0.0,0.0,47.1133,36.9567,10.3333
396250,47.0,96.0,0.0,0.0,43.28,32.305,7.0
396280,47.0,96.0,0.0,0.0,43.28,32.305,7.0
396290,38.0,96.0,0.0,0.0,43.3,33.26,4.0
396310,40.5,94.5,0.0,0.0,36.295,27.805,6.0
396320,45.0,85.5,0.0,0.0,46.06,34.555,19.5
396340,56.5,90.5,0.0,0.0,47.71,37.135,17.0
396360,49.0,91.5,0.0,0.0,47.48,33.995,14.5
396370,53.5,88.0,0.0,0.0,46.06,34.56,17.0
396380,43.0,94.0,0.0,0.0,43.31,33.27,5.0
396390,30.0,92.3333,0.0,0.0,37.5267,27.27,9.6667
396410,67.0,97.0,0.0,0.0,45.94,36.61,8.0
396420,62.0,96.0,0.0,0.0,43.27,31.35,3.0
396430,53.3333,94.0,0.0,0.0,46.97,34.8667,15.0
396440,6.0,93.0,0.0,0.0,23.47,19.04,1.0
396460,57.0,97.0,0.0,0.0,41.24,31.03,11.0
396470,57.5,95.0,0.0,0.0,42.26,31.19,7.0
396480,53.0,86.0,0.0,0.0,46.29,37.7,12.0
396500,66.0,98.0,0.0,0.0,41.25,31.03,18.0
396520,37.5,92.0,0.0,0.0,44.575,32.345,5.5
396530,59.0,93.0,0.0,0.0,41.25,31.03,18.0
396540,70.0,97.0,0.0,0.0,45.94,36.62,11.0
396550,29.0,93.0,0.0,0.0,32.36,25.035,12.5
396630,57.0,96.0,0.0,0.0,43.31,33.27,5.0
396650,55.0,97.0,0.0,0.0,43.31,33.27,5.0
396660,35.0,91.0,0.0,0.0,45.84,31.43,42.0
396670,6.0,93.0,0.0,0.0,23.47,19.04,1.0
396680,32.0,91.0,0.0,0.0,45.84,31.43,42.0
396700,50.0,94.0,0.0,0.0,43.27,31.35,4.0
396710,41.0,92.0,0.0,0.0,49.14,36.58,8.0
396720,39.0,90.0,0.0,0.0,45.895,34.025,13.0
