Time,cpu_util_percent,mem_util_percent,mem_gps,mpki,net_in,net_out,disk_usage_percent
353030,4,92,0.0,0.0,23.4,18.95,1
353060,6,92,0.0,0.0,23.4,18.95,1
353130,4,92,0.0,0.0,23.4,18.95,2
353190,4,92,0.0,0.0,23.4,18.95,1
353210,4,92,0.0,0.0,23.4,18.95,1
353230,5,92,0.0,0.0,23.4,18.95,1
353260,4,92,0.0,0.0,23.4,18.95,1
353370,4,92,0.0,0.0,23.4,18.95,1
353380,4,92,0.0,0.0,23.4,18.95,1
353390,4,92,0.0,0.0,23.4,18.95,1
353400,4,92,0.0,0.0,23.4,18.95,1
353470,5,92,0.0,0.0,23.4,18.95,1
353500,4,92,0.0,0.0,23.4,18.95,1
353520,4,92,0.0,0.0,23.4,18.95,1
353530,5,92,0.0,0.0,23.4,18.95,1
353540,4,92,0.0,0.0,23.4,18.95,1
353630,4,92,0.0,0.0,23.4,18.95,1
353710,5,92,0.0,0.0,23.4,18.95,1
353720,4,92,0.0,0.0,23.4,18.95,1
353730,4,92,0.0,0.0,23.4,18.95,1
353820,4,92,0.0,0.0,23.4,18.95,1
353870,4,92,0.0,0.0,23.4,18.95,1
353920,5,92,0.0,0.0,23.4,18.95,1
353950,5,92,0.0,0.0,23.4,18.95,4
354020,5,92,0.0,0.0,23.4,18.95,1
354050,4,92,0.0,0.0,23.4,18.95,1
354100,3,92,0.0,0.0,23.4,18.95,2
354130,5,92,0.0,0.0,23.4,18.95,1
354180,4,92,0.0,0.0,23.4,18.95,1
354290,4,92,0.0,0.0,23.4,18.95,1
354520,6,92,0.0,0.0,23.4,18.95,1
354620,4,92,0.0,0.0,23.4,18.95,1
354880,4,92,0.0,0.0,23.4,18.95,1
354960,4,92,0.0,0.0,23.4,18.95,1
354980,4,92,0.0,0.0,23.4,18.95,1
355050,4,92,0.0,0.0,23.4,18.95,1
355160,4,92,0.0,0.0,23.4,18.95,1
355460,4,92,0.0,0.0,23.4,18.95,1
355810,6,92,0.0,0.0,23.4,18.95,1
355820,4,92,0.0,0.0,23.4,18.95,1
355890,4,92,0.0,0.0,23.4,18.95,1
356120,5,92,0.0,0.0,23.4,18.95,1
356140,5,92,0.0,0.0,23.4,18.95,1
356300,4,92,0.0,0.0,23.4,18.95,1
356630,4,92,0.0,0.0,23.4,18.95,1
357070,4,92,0.0,0.0,23.4,18.95,1
357200,4,92,0.0,0.0,23.4,18.95,1
357270,4,92,0.0,0.0,23.4,18.96,1
357390,4,92,0.0,0.0,23.4,18.96,1
357400,3,92,0.0,0.0,23.4,18.96,1
357480,3,92,0.0,0.0,23.4,18.96,1
357510,4,92,0.0,0.0,23.4,18.96,1
357620,4,92,0.0,0.0,23.4,18.96,1
357630,5,92,0.0,0.0,23.4,18.96,1
357660,3,92,0.0,0.0,23.4,18.96,1
357670,4,92,0.0,0.0,23.4,18.96,1
357680,4,92,0.0,0.0,23.4,18.96,1
357700,3,92,0.0,0.0,23.4,18.96,1
357810,4,92,0.0,0.0,23.4,18.96,1
357840,4,92,0.0,0.0,23.4,18.96,1
357900,3,92,0.0,0.0,23.4,18.96,1
357950,5,92,0.0,0.0,23.4,18.96,1
358040,6,92,0.0,0.0,23.4,18.96,1
358270,6,92,0.0,0.0,23.4,18.96,1
358530,5,92,0.0,0.0,23.4,18.96,1
358810,7,92,0.0,0.0,23.4,18.96,1
358840,6,92,0.0,0.0,23.4,18.96,1
358860,6,92,0.0,0.0,23.4,18.96,1
358920,5,92,0.0,0.0,23.4,18.96,1
359470,6,92,0.0,0.0,23.41,18.96,1
359620,5,92,0.0,0.0,23.41,18.96,1
359640,5,92,0.0,0.0,23.41,18.96,1
359880,4,92,0.0,0.0,23.41,18.96,1
359910,4,92,0.0,0.0,23.41,18.96,1
360100,4,92,0.0,0.0,23.41,18.96,1
360120,5,92,0.0,0.0,23.41,18.96,1
360170,4,92,0.0,0.0,23.41,18.96,1
360200,4,92,0.0,0.0,23.41,18.96,1
360230,4,92,0.0,0.0,23.41,18.96,1
360300,4,92,0.0,0.0,23.41,18.96,1
360460,4,92,0.0,0.0,23.41,18.96,1
360580,3,92,0.0,0.0,23.41,18.96,1
360590,4,92,0.0,0.0,23.41,18.96,1
360640,3,92,0.0,0.0,23.41,18.96,1
360660,4,92,0.0,0.0,23.41,18.96,1
360760,4,92,0.0,0.0,23.41,18.96,1
360820,4,92,0.0,0.0,23.41,18.96,1
360870,4,92,0.0,0.0,23.41,18.96,1
361000,4,92,0.0,0.0,23.41,18.96,1
361060,4,92,0.0,0.0,23.41,18.96,1
361170,4,92,0.0,0.0,23.41,18.96,1
361330,5,92,0.0,0.0,23.41,18.96,1
361730,4,92,0.0,0.0,23.41,18.96,1
361860,4,92,0.0,0.0,23.41,18.96,1
362080,3,93,0.0,0.0,23.41,18.96,1
362110,6,93,0.0,0.0,23.41,18.96,1
362120,4,93,0.0,0.0,23.41,18.96,1
362140,4,92,0.0,0.0,23.41,18.96,1
362330,4,93,0.0,0.0,23.41,18.96,1
362370,4,93,0.0,0.0,23.41,18.96,1
362390,4,93,0.0,0.0,23.41,18.96,1
362520,4,93,0.0,0.0,23.41,18.96,1
362670,4,93,0.0,0.0,23.41,18.96,1
362690,4,93,0.0,0.0,23.41,18.96,1
362740,4,92,0.0,0.0,23.41,18.96,1
362760,3,92,0.0,0.0,23.41,18.96,1
362880,4,93,0.0,0.0,23.41,18.96,1
362950,5,93,0.0,0.0,23.41,18.96,1
362970,4,93,0.0,0.0,23.41,18.96,1
363000,3,93,0.0,0.0,23.41,18.96,1
363180,3,93,0.0,0.0,23.41,18.96,1
363250,4,93,0.0,0.0,23.41,18.96,1
363310,5,93,0.0,0.0,23.41,18.96,1
363480,4,93,0.0,0.0,23.41,18.96,1
363600,4,93,0.0,0.0,23.41,18.96,1
363620,5,93,0.0,0.0,23.41,18.97,1
363650,4,93,0.0,0.0,23.41,18.97,1
363680,4,93,0.0,0.0,23.41,18.97,1
363790,6,93,0.0,0.0,23.41,18.97,1
363810,4,93,0.0,0.0,23.41,18.97,1
363890,4,93,0.0,0.0,23.41,18.97,1
363920,5,93,0.0,0.0,23.41,18.97,1
364160,5,93,0.0,0.0,23.41,18.97,1
364230,4,93,0.0,0.0,23.41,18.97,1
364300,4,93,0.0,0.0,23.41,18.97,1
364320,4,93,0.0,0.0,23.41,18.97,1
364340,5,93,0.0,0.0,23.41,18.97,1
364430,4,92,0.0,0.0,23.41,18.97,1
364480,4,93,0.0,0.0,23.41,18.97,1
364510,6,93,0.0,0.0,23.41,18.97,1
364650,4,93,0.0,0.0,23.41,18.97,1
364870,5,93,0.0,0.0,23.41,18.97,1
364960,4,93,0.0,0.0,23.41,18.97,1
364990,5,93,0.0,0.0,23.41,18.97,1
365050,5,93,0.0,0.0,23.41,18.97,1
365060,4,93,0.0,0.0,23.41,18.97,1
365070,4,93,0.0,0.0,23.41,18.97,1
365080,5,93,0.0,0.0,23.41,18.97,1
365120,5,93,0.0,0.0,23.41,18.97,1
365230,5,92,0.0,0.0,23.41,18.97,1
365320,4,93,0.0,0.0,23.41,18.97,1
365590,5,93,0.0,0.0,23.41,18.97,1
365740,4,92,0.0,0.0,23.41,18.97,1
365830,5,92,0.0,0.0,23.41,18.97,1
365930,4,92,0.0,0.0,23.41,18.97,1
365940,4,93,0.0,0.0,23.41,18.97,1
366000,4,93,0.0,0.0,23.41,18.97,1
366020,6,93,0.0,0.0,23.41,18.97,1
366090,5,93,0.0,0.0,23.41,18.97,1
366260,5,93,0.0,0.0,23.41,18.97,1
366380,4,93,0.0,0.0,23.41,18.97,1
366490,5,93,0.0,0.0,23.41,18.97,1
366640,5,93,0.0,0.0,23.41,18.97,1
366690,4,93,0.0,0.0,23.41,18.97,1
366700,4,93,0.0,0.0,23.41,18.97,1
366740,5,93,0.0,0.0,23.41,18.97,1
366750,4,93,0.0,0.0,23.41,18.97,1
366810,4,93,0.0,0.0,23.41,18.97,1
366910,6,93,0.0,0.0,23.41,18.97,1
367000,4,93,0.0,0.0,23.41,18.97,1
367050,4,93,0.0,0.0,23.41,18.97,1
367180,5,93,0.0,0.0,23.41,18.97,1
367300,5,93,0.0,0.0,23.41,18.97,1
367370,5,93,0.0,0.0,23.41,18.97,1
367550,5,93,0.0,0.0,23.41,18.97,1
367570,6,93,0.0,0.0,23.41,18.97,1
367610,5,93,0.0,0.0,23.41,18.97,1
367860,5,93,0.0,0.0,23.42,18.97,1
367870,5,93,0.0,0.0,23.42,18.97,1
368010,4,93,0.0,0.0,23.42,18.97,1
368050,6,93,0.0,0.0,23.42,18.97,1
368170,5,93,0.0,0.0,23.42,18.97,1
368180,5,93,0.0,0.0,23.42,18.97,1
368230,5,93,0.0,0.0,23.42,18.97,1
368260,5,93,0.0,0.0,23.42,18.97,1
368530,6,93,0.0,0.0,23.42,18.97,1
368660,5,93,0.0,0.0,23.42,18.97,1
368670,5,93,0.0,0.0,23.42,18.97,1
368680,4,93,0.0,0.0,23.42,18.97,1
368720,5,93,0.0,0.0,23.42,18.97,1
368850,5,93,0.0,0.0,23.42,18.97,1
368970,5,93,0.0,0.0,23.42,18.97,2
369090,5,93,0.0,0.0,23.42,18.97,1
369230,5,93,0.0,0.0,23.42,18.97,1
369250,5,93,0.0,0.0,23.42,18.97,1
369260,5,93,0.0,0.0,23.42,18.97,1
369330,5,93,0.0,0.0,23.42,18.97,1
369450,5,93,0.0,0.0,23.42,18.97,1
369630,5,93,0.0,0.0,23.42,18.98,1
369650,5,93,0.0,0.0,23.42,18.98,1
369700,5,93,0.0,0.0,23.42,18.98,1
369820,5,93,0.0,0.0,23.42,18.98,1
369960,5,92,0.0,0.0,23.42,18.98,1
370030,6,92,0.0,0.0,23.42,18.98,1
370090,5,92,0.0,0.0,23.42,18.98,1
370140,5,92,0.0,0.0,23.42,18.98,1
370230,5,92,0.0,0.0,23.42,18.98,1
370310,5,92,0.0,0.0,23.42,18.98,1
370520,5,93,0.0,0.0,23.42,18.98,1
370630,6,92,0.0,0.0,23.42,18.98,1
370650,5,92,0.0,0.0,23.42,18.98,1
370810,7,92,0.0,0.0,23.42,18.98,1
370950,4,93,0.0,0.0,23.42,18.98,1
371010,5,93,0.0,0.0,23.42,18.98,1
371120,6,93,0.0,0.0,23.42,18.98,1
371140,5,93,0.0,0.0,23.42,18.98,1
371240,6,93,0.0,0.0,23.42,18.98,1
371300,5,93,0.0,0.0,23.42,18.98,1
371330,5,93,0.0,0.0,23.42,18.98,1
371420,5,93,0.0,0.0,23.42,18.98,1
371460,5,93,0.0,0.0,23.42,18.98,1
371550,5,93,0.0,0.0,23.42,18.98,1
371690,5,93,0.0,0.0,23.42,18.98,1
371820,6,93,0.0,0.0,23.42,18.98,1
371840,6,92,0.0,0.0,23.42,18.98,1
371870,5,93,0.0,0.0,23.42,18.98,1
371960,5,93,0.0,0.0,23.42,18.98,1
372020,5,92,0.0,0.0,23.42,18.98,1
372080,5,92,0.0,0.0,23.42,18.98,1
372100,5,92,0.0,0.0,23.42,18.98,1
372210,5,93,0.0,0.0,23.42,18.98,1
372280,5,93,0.0,0.0,23.42,18.98,1
372370,6,93,0.0,0.0,23.42,18.98,1
372530,5,92,0.0,0.0,23.42,18.98,1
372550,7,92,0.0,0.0,23.42,18.98,1
372560,5,92,0.0,0.0,23.42,18.98,1
372620,5,92,0.0,0.0,23.42,18.98,1
372700,5,92,0.0,0.0,23.42,18.98,1
372760,5,92,0.0,0.0,23.42,18.98,1
372900,5,93,0.0,0.0,23.42,18.98,1
372910,7,93,0.0,0.0,23.42,18.98,1
373150,6,93,0.0,0.0,23.42,18.98,1
373230,5,93,0.0,0.0,23.42,18.98,1
373240,5,93,0.0,0.0,23.42,18.98,1
373450,6,93,0.0,0.0,23.42,18.98,1
373460,5,93,0.0,0.0,23.42,18.98,1
373590,5,93,0.0,0.0,23.42,18.98,1
373610,6,93,0.0,0.0,23.42,18.98,1
373790,6,93,0.0,0.0,23.42,18.98,1
373830,5,93,0.0,0.0,23.42,18.98,1
373920,5,93,0.0,0.0,23.42,18.98,1
373960,5,93,0.0,0.0,23.42,18.98,1
373980,6,92,0.0,0.0,23.42,18.98,1
374000,5,92,0.0,0.0,23.42,18.98,1
374090,5,92,0.0,0.0,23.42,18.98,1
374320,5,93,0.0,0.0,23.42,18.98,1
374370,6,93,0.0,0.0,23.42,18.98,1
374680,5,93,0.0,0.0,23.42,18.99,1
374690,6,93,0.0,0.0,23.42,18.99,1
374780,6,93,0.0,0.0,23.42,18.99,1
374790,5,93,0.0,0.0,23.42,18.99,1
374800,5,92,0.0,0.0,23.42,18.99,1
374840,6,92,0.0,0.0,23.42,18.99,1
374940,5,93,0.0,0.0,23.43,18.99,1
375500,6,93,0.0,0.0,23.43,18.99,1
375520,6,93,0.0,0.0,23.43,18.99,1
375630,5,93,0.0,0.0,23.43,18.99,1
375740,6,93,0.0,0.0,23.43,18.99,1
375750,5,93,0.0,0.0,23.43,18.99,1
375760,6,93,0.0,0.0,23.43,18.99,1
375790,6,93,0.0,0.0,23.43,18.99,1
375850,6,93,0.0,0.0,23.43,18.99,1
375890,6,93,0.0,0.0,23.43,18.99,1
375990,5,93,0.0,0.0,23.43,18.99,1
376090,6,93,0.0,0.0,23.43,18.99,1
376130,6,93,0.0,0.0,23.43,18.99,1
376250,6,92,0.0,0.0,23.43,18.99,1
376280,6,93,0.0,0.0,23.43,18.99,1
376370,6,93,0.0,0.0,23.43,18.99,1
376520,7,93,0.0,0.0,23.43,18.99,1
376540,6,93,0.0,0.0,23.43,18.99,1
376610,6,93,0.0,0.0,23.43,18.99,4
376870,8,93,0.0,0.0,23.43,18.99,1
376970,6,93,0.0,0.0,23.43,18.99,1
377070,6,93,0.0,0.0,23.43,18.99,1
377100,5,93,0.0,0.0,23.43,18.99,1
377110,7,93,0.0,0.0,23.43,18.99,1
377230,6,93,0.0,0.0,23.43,18.99,1
377440,5,93,0.0,0.0,23.43,18.99,1
377460,5,93,0.0,0.0,23.43,18.99,1
377470,6,93,0.0,0.0,23.43,18.99,1
377630,6,93,0.0,0.0,23.43,18.99,1
377720,6,93,0.0,0.0,23.43,18.99,1
377740,6,93,0.0,0.0,23.43,18.99,1
377810,6,93,0.0,0.0,23.43,18.99,1
377850,6,93,0.0,0.0,23.43,18.99,1
377950,7,93,0.0,0.0,23.43,18.99,1
378180,6,93,0.0,0.0,23.43,18.99,1
378210,6,93,0.0,0.0,23.43,18.99,1
378220,6,93,0.0,0.0,23.43,18.99,1
378250,7,93,0.0,0.0,23.43,18.99,1
378370,7,93,0.0,0.0,23.43,18.99,1
378600,6,93,0.0,0.0,23.43,18.99,1
378610,8,93,0.0,0.0,23.43,18.99,1
378700,6,93,0.0,0.0,23.43,19.0,1
378720,6,93,0.0,0.0,23.43,19.0,1
378840,6,93,0.0,0.0,23.43,19.0,1
378930,6,93,0.0,0.0,23.43,19.0,1
379020,6,93,0.0,0.0,23.43,19.0,1
379030,7,93,0.0,0.0,23.43,19.0,1
379170,5,93,0.0,0.0,23.43,19.0,1
379200,6,93,0.0,0.0,23.43,19.0,1
379470,6,93,0.0,0.0,23.43,19.0,1
379490,6,93,0.0,0.0,23.43,19.0,1
379700,7,93,0.0,0.0,23.43,19.0,1
379850,7,93,0.0,0.0,23.43,19.0,1
379890,6,93,0.0,0.0,23.43,19.0,1
379900,6,93,0.0,0.0,23.43,19.0,1
380030,6,93,0.0,0.0,23.43,19.0,1
380040,6,93,0.0,0.0,23.43,19.0,1
380180,6,93,0.0,0.0,23.43,19.0,1
380300,6,93,0.0,0.0,23.43,19.0,1
380340,6,93,0.0,0.0,23.43,19.0,1
380350,7,93,0.0,0.0,23.43,19.0,1
380400,5,93,0.0,0.0,23.44,19.0,1
380620,6,93,0.0,0.0,23.44,19.0,1
380860,5,93,0.0,0.0,23.44,19.0,1
380950,7,93,0.0,0.0,23.44,19.0,1
380960,6,93,0.0,0.0,23.44,19.0,1
380980,6,93,0.0,0.0,23.44,19.0,1
381090,7,93,0.0,0.0,23.44,19.0,1
381270,6,93,0.0,0.0,23.44,19.0,1
381310,8,93,0.0,0.0,23.44,19.0,1
381470,7,92,0.0,0.0,23.44,19.0,1
381490,6,92,0.0,0.0,23.44,19.0,1
381540,6,92,0.0,0.0,23.44,19.0,1
381740,7,92,0.0,0.0,23.44,19.0,1
381780,6,92,0.0,0.0,23.44,19.0,1
381910,7,92,0.0,0.0,23.44,19.0,1
381990,6,92,0.0,0.0,23.44,19.0,1
382010,7,92,0.0,0.0,23.44,19.0,1
382040,7,92,0.0,0.0,23.44,19.0,1
382060,6,92,0.0,0.0,23.44,19.0,1
382260,6,92,0.0,0.0,23.44,19.0,1
382510,8,92,0.0,0.0,23.44,19.01,1
382540,6,92,0.0,0.0,23.44,19.01,1
382560,6,92,0.0,0.0,23.44,19.01,1
382580,6,92,0.0,0.0,23.44,19.01,1
382790,6,92,0.0,0.0,23.44,19.01,1
383020,6,92,0.0,0.0,23.44,19.01,1
383030,6,92,0.0,0.0,23.44,19.01,1
383210,7,92,0.0,0.0,23.44,19.01,1
383250,7,92,0.0,0.0,23.44,19.01,1
383350,7,92,0.0,0.0,23.44,19.01,2
383360,6,92,0.0,0.0,23.44,19.01,2
383370,6,92,0.0,0.0,23.44,19.01,2
383400,6,92,0.0,0.0,23.44,19.01,1
383540,7,92,0.0,0.0,23.44,19.01,1
383600,6,92,0.0,0.0,23.44,19.01,1
383720,6,92,0.0,0.0,23.44,19.01,1
383780,6,92,0.0,0.0,23.44,19.01,1
383810,6,92,0.0,0.0,23.44,19.01,1
383850,5,92,0.0,0.0,23.44,19.01,1
384000,6,92,0.0,0.0,23.44,19.01,1
384050,6,92,0.0,0.0,23.44,19.01,1
384090,6,92,0.0,0.0,23.44,19.01,1
384100,6,92,0.0,0.0,23.44,19.01,1
384140,7,92,0.0,0.0,23.44,19.01,1
384200,7,92,0.0,0.0,23.44,19.01,1
384240,7,92,0.0,0.0,23.44,19.01,1
384360,6,92,0.0,0.0,23.44,19.01,1
384460,6,92,0.0,0.0,23.44,19.01,1
384470,6,92,0.0,0.0,23.44,19.01,1
384660,6,93,0.0,0.0,23.44,19.01,1
384720,6,92,0.0,0.0,23.44,19.01,1
384930,6,92,0.0,0.0,23.44,19.01,1
385010,6,92,0.0,0.0,23.44,19.01,1
385140,6,92,0.0,0.0,23.44,19.01,1
385150,7,92,0.0,0.0,23.44,19.01,1
385200,6,92,0.0,0.0,23.44,19.01,1
385230,6,92,0.0,0.0,23.44,19.01,1
385300,7,92,0.0,0.0,23.44,19.01,1
385460,6,92,0.0,0.0,23.45,19.01,1
385740,6,92,0.0,0.0,23.45,19.01,1
385780,6,92,0.0,0.0,23.45,19.01,1
385950,6,92,0.0,0.0,23.45,19.01,1
385960,6,92,0.0,0.0,23.45,19.01,1
385990,7,92,0.0,0.0,23.45,19.02,1
386110,7,92,0.0,0.0,23.45,19.02,1
386420,6,92,0.0,0.0,23.45,19.02,1
386430,5,93,0.0,0.0,23.45,19.02,1
386540,7,93,0.0,0.0,23.45,19.02,1
386550,7,93,0.0,0.0,23.45,19.02,1
386600,6,93,0.0,0.0,23.45,19.02,1
386660,6,93,0.0,0.0,23.45,19.02,1
386670,6,93,0.0,0.0,23.45,19.02,1
386690,6,93,0.0,0.0,23.45,19.02,1
386830,7,93,0.0,0.0,23.45,19.02,1
386980,6,93,0.0,0.0,23.45,19.02,1
387020,6,93,0.0,0.0,23.45,19.02,1
387090,6,93,0.0,0.0,23.45,19.02,1
387130,8,93,0.0,0.0,23.45,19.02,1
387150,6,93,0.0,0.0,23.45,19.02,1
387160,6,93,0.0,0.0,23.45,19.02,1
387300,6,93,0.0,0.0,23.45,19.02,1
387700,6,93,0.0,0.0,23.45,19.02,1
387740,7,93,0.0,0.0,23.45,19.02,1
387790,7,93,0.0,0.0,23.45,19.02,1
387910,9,93,0.0,0.0,23.45,19.02,1
387950,7,93,0.0,0.0,23.45,19.02,1
388030,6,93,0.0,0.0,23.45,19.02,1
388040,6,93,0.0,0.0,23.45,19.02,1
388090,7,93,0.0,0.0,23.45,19.02,1
388100,7,93,0.0,0.0,23.45,19.02,1
388220,6,93,0.0,0.0,23.45,19.02,1
388270,6,93,0.0,0.0,23.45,19.02,1
388280,6,93,0.0,0.0,23.45,19.02,1
388300,5,93,0.0,0.0,23.45,19.02,1
388310,6,93,0.0,0.0,23.45,19.02,1
388390,6,93,0.0,0.0,23.45,19.02,1
388610,6,93,0.0,0.0,23.45,19.02,1
388650,6,93,0.0,0.0,23.45,19.02,1
388700,6,93,0.0,0.0,23.45,19.02,1
388720,6,93,0.0,0.0,23.45,19.02,1
388800,6,93,0.0,0.0,23.45,19.02,1
388820,6,93,0.0,0.0,23.45,19.02,1
388870,7,93,0.0,0.0,23.45,19.02,1
388880,6,93,0.0,0.0,23.45,19.02,1
388970,6,93,0.0,0.0,23.45,19.02,1
389060,6,93,0.0,0.0,23.45,19.02,1
389070,5,93,0.0,0.0,23.45,19.02,1
389230,7,93,0.0,0.0,23.45,19.02,1
389530,8,93,0.0,0.0,23.45,19.02,1
389620,6,93,0.0,0.0,23.45,19.02,1
389870,6,93,0.0,0.0,23.45,19.03,1
389920,6,93,0.0,0.0,23.45,19.03,1
390090,6,93,0.0,0.0,23.45,19.03,1
390280,6,93,0.0,0.0,23.45,19.03,1
390390,5,93,0.0,0.0,23.45,19.03,1
390430,7,93,0.0,0.0,23.45,19.03,1
390780,5,93,0.0,0.0,23.46,19.03,1
390860,6,92,0.0,0.0,23.46,19.03,1
390930,5,92,0.0,0.0,23.46,19.03,1
391140,5,92,0.0,0.0,23.46,19.03,1
391510,8,93,0.0,0.0,23.46,19.03,1
391530,7,93,0.0,0.0,23.46,19.03,1
391600,6,93,0.0,0.0,23.46,19.03,1
391760,5,93,0.0,0.0,23.46,19.03,1
391830,7,93,0.0,0.0,23.46,19.03,1
391880,6,93,0.0,0.0,23.46,19.03,1
391920,5,93,0.0,0.0,23.46,19.03,1
392060,6,93,0.0,0.0,23.46,19.03,1
392090,6,93,0.0,0.0,23.46,19.03,1
392250,5,93,0.0,0.0,23.46,19.03,1
392340,5,93,0.0,0.0,23.46,19.03,1
392380,5,93,0.0,0.0,23.46,19.03,1
392440,5,93,0.0,0.0,23.46,19.03,1
392470,7,93,0.0,0.0,23.46,19.03,1
392560,6,93,0.0,0.0,23.46,19.03,1
392660,5,93,0.0,0.0,23.46,19.03,1
392730,5,93,0.0,0.0,23.46,19.03,1
392740,5,93,0.0,0.0,23.46,19.03,1
392880,5,93,0.0,0.0,23.46,19.03,1
392990,6,93,0.0,0.0,23.46,19.03,1
393030,6,93,0.0,0.0,23.46,19.03,1
393130,7,93,0.0,0.0,23.46,19.03,1
393270,5,93,0.0,0.0,23.46,19.03,1
393550,6,93,0.0,0.0,23.46,19.03,1
393670,6,93,0.0,0.0,23.46,19.03,1
393720,5,93,0.0,0.0,23.46,19.03,1
393810,5,93,0.0,0.0,23.46,19.03,1
394100,6,93,0.0,0.0,23.46,19.04,1
394160,6,93,0.0,0.0,23.46,19.04,1
394260,5,93,0.0,0.0,23.46,19.04,1
394430,6,93,0.0,0.0,23.46,19.04,1
394450,6,93,0.0,0.0,23.46,19.04,1
394530,6,93,0.0,0.0,23.46,19.04,1
394600,5,93,0.0,0.0,23.46,19.04,1
394610,6,93,0.0,0.0,23.46,19.04,1
394620,6,93,0.0,0.0,23.46,19.04,1
394640,7,93,0.0,0.0,23.46,19.04,1
394970,6,93,0.0,0.0,23.46,19.04,1
395100,6,93,0.0,0.0,23.46,19.04,1
395130,6,93,0.0,0.0,23.46,19.04,1
395160,6,93,0.0,0.0,23.46,19.04,1
395440,5,93,0.0,0.0,23.46,19.04,1
395460,5,93,0.0,0.0,23.46,19.04,1
395610,6,93,0.0,0.0,23.46,19.04,1
395640,5,93,0.0,0.0,23.46,19.04,1
395670,5,93,0.0,0.0,23.46,19.04,1
395730,5,93,0.0,0.0,23.46,19.04,1
395840,6,93,0.0,0.0,23.46,19.04,1
395950,6,93,0.0,0.0,23.46,19.04,1
395960,6,93,0.0,0.0,23.46,19.04,1
396030,5,93,0.0,0.0,23.46,19.04,1
396180,6,93,0.0,0.0,23.46,19.04,1
396310,7,93,0.0,0.0,23.47,19.04,1
396390,5,93,0.0,0.0,23.47,19.04,1
396440,6,93,0.0,0.0,23.47,19.04,1
396550,6,93,0.0,0.0,23.47,19.04,1
396670,6,93,0.0,0.0,23.47,19.04,1
396850,7,93,0.0,0.0,23.47,19.04,1
396910,7,93,0.0,0.0,23.47,19.04,1
397020,5,93,0.0,0.0,23.47,19.04,1
397080,5,93,0.0,0.0,23.47,19.04,1
397140,6,93,0.0,0.0,23.47,19.04,1
397150,7,93,0.0,0.0,23.47,19.04,1
397240,5,93,0.0,0.0,23.47,19.04,1
397290,5,93,0.0,0.0,23.47,19.04,1
397360,5,93,0.0,0.0,23.47,19.04,1
397530,5,93,0.0,0.0,23.47,19.04,1
397630,6,93,0.0,0.0,23.47,19.04,1
397710,6,93,0.0,0.0,23.47,19.04,1
397720,5,93,0.0,0.0,23.47,19.04,1
397780,5,93,0.0,0.0,23.47,19.04,2
397810,7,93,0.0,0.0,23.47,19.04,1
397830,5,93,0.0,0.0,23.47,19.04,1
397840,5,93,0.0,0.0,23.47,19.04,1
397860,5,93,0.0,0.0,23.47,19.04,1
397910,6,93,0.0,0.0,23.47,19.04,1
397920,5,93,0.0,0.0,23.47,19.04,1
398180,5,93,0.0,0.0,23.47,19.05,1
398210,6,93,0.0,0.0,23.47,19.05,1
398230,7,93,0.0,0.0,23.47,19.05,1
398320,5,93,0.0,0.0,23.47,19.05,1
398370,6,93,0.0,0.0,23.47,19.05,1
398610,6,93,0.0,0.0,23.47,19.05,1
398690,6,93,0.0,0.0,23.47,19.05,1
398760,5,93,0.0,0.0,23.47,19.05,1
398850,7,93,0.0,0.0,23.47,19.05,1
398980,6,93,0.0,0.0,23.47,19.05,1
399070,6,93,0.0,0.0,23.47,19.05,1
399300,6,93,0.0,0.0,23.47,19.05,1
399740,7,93,0.0,0.0,23.47,19.05,1
399810,6,93,0.0,0.0,23.47,19.05,1
400060,5,93,0.0,0.0,23.47,19.05,1
400080,5,93,0.0,0.0,23.47,19.05,1
400120,5,93,0.0,0.0,23.47,19.05,1
400290,6,93,0.0,0.0,23.47,19.05,1
400420,5,93,0.0,0.0,23.47,19.05,1
400450,6,93,0.0,0.0,23.47,19.05,1
400490,6,93,0.0,0.0,23.47,19.05,1
400540,6,93,0.0,0.0,23.47,19.05,1
400660,6,93,0.0,0.0,23.47,19.05,1
400670,6,93,0.0,0.0,23.47,19.05,1
400740,5,93,0.0,0.0,23.47,19.05,1
400760,6,93,0.0,0.0,23.47,19.05,1
400820,5,93,0.0,0.0,23.47,19.05,1
400910,6,93,0.0,0.0,23.47,19.05,1
401100,6,93,0.0,0.0,23.47,19.05,1
401140,5,93,0.0,0.0,23.47,19.05,1
401450,6,93,0.0,0.0,23.47,19.05,1
401590,6,93,0.0,0.0,23.47,19.05,1
401700,5,93,0.0,0.0,23.47,19.05,1
401810,6,93,0.0,0.0,23.47,19.05,1
401840,6,93,0.0,0.0,23.48,19.05,1
402020,5,93,0.0,0.0,23.48,19.05,1
402160,6,93,0.0,0.0,23.48,19.06,1
402210,6,93,0.0,0.0,23.48,19.06,1
402290,6,93,0.0,0.0,23.48,19.06,1
402340,5,93,0.0,0.0,23.48,19.06,1
402410,7,93,0.0,0.0,23.48,19.06,1
402570,5,93,0.0,0.0,23.48,19.06,1
402750,6,93,0.0,0.0,23.48,19.06,1
402760,5,93,0.0,0.0,23.48,19.06,1
402830,6,93,0.0,0.0,23.48,19.06,1
402920,6,93,0.0,0.0,23.48,19.06,1
403050,6,93,0.0,0.0,23.48,19.06,1
